frame,time_sec,left_ratio,right_ratio,avg_ratio,blink_event
4110,137.137,0.21749,0.25281,0.23515,0
4111,137.17,0.21374,0.24908,0.23141,0
4112,137.204,0.21513,0.2532,0.23416,0
4113,137.237,0.21357,0.25268,0.23313,0
4114,137.27,0.21916,0.24719,0.23317,0
4115,137.304,0.22268,0.25213,0.2374,0
4116,137.337,0.21943,0.26054,0.23998,0
4117,137.371,0.22852,0.25581,0.24217,0
4118,137.404,0.23069,0.25919,0.24494,0
4119,137.437,0.22585,0.25451,0.24018,0
4120,137.471,0.21653,0.25096,0.23375,0
4121,137.504,0.21551,0.24286,0.22918,0
4122,137.537,0.23159,0.25187,0.24173,0
4123,137.571,0.22745,0.25086,0.23915,0
4124,137.604,0.22171,0.25099,0.23635,0
4125,137.637,0.22161,0.2602,0.2409,0
4126,137.671,0.22168,0.24789,0.23478,0
4127,137.704,0.21559,0.25303,0.23431,0
4128,137.738,0.21513,0.25545,0.23529,0
4129,137.771,0.21601,0.25096,0.23349,0
4130,137.804,0.21632,0.24865,0.23249,0
4131,137.838,0.2193,0.25023,0.23476,0
4132,137.871,0.21132,0.2568,0.23406,0
4133,137.904,0.22346,0.25727,0.24036,0
4134,137.938,0.21868,0.26362,0.24115,0
4135,137.971,0.21883,0.25827,0.23855,0
4136,138.005,0.21913,0.24882,0.23398,0
4137,138.038,0.22843,0.24309,0.23576,0
4138,138.071,0.22726,0.24643,0.23685,0
4139,138.105,0.24115,0.25118,0.24616,0
4140,138.138,0.22123,0.25669,0.23896,0
4141,138.171,0.22425,0.25246,0.23836,0
4142,138.205,0.22588,0.25601,0.24095,0
4143,138.238,0.21625,0.25258,0.23441,0
4144,138.271,0.21779,0.26269,0.24024,0
4145,138.305,0.21921,0.25432,0.23676,0
4146,138.338,0.22244,0.2528,0.23762,0
4147,138.372,0.22363,0.25519,0.23941,0
4148,138.405,0.21557,0.25172,0.23364,0
4149,138.438,0.21674,0.25785,0.23729,0
4150,138.472,0.21415,0.24841,0.23128,0
4151,138.505,0.21572,0.25859,0.23715,0
4152,138.538,0.22067,0.2493,0.23499,0
4153,138.572,0.21797,0.24955,0.23376,0
4154,138.605,0.22107,0.24522,0.23314,0
4155,138.638,0.23316,0.25686,0.24501,0
4156,138.672,0.2253,0.25203,0.23866,0
4157,138.705,0.22281,0.25163,0.23722,0
4158,138.739,0.22479,0.25053,0.23766,0
4159,138.772,0.22585,0.25092,0.23839,0
4160,138.805,0.21384,0.25478,0.23431,0
4161,138.839,0.21558,0.25257,0.23408,0
4162,138.872,0.22311,0.25496,0.23904,0
4163,138.905,0.22278,0.2555,0.23914,0
4164,138.939,0.21778,0.24499,0.23138,0
4165,138.972,0.21929,0.24955,0.23442,0
4166,139.006,0.20704,0.24693,0.22699,0
4167,139.039,0.21749,0.24704,0.23227,0
4168,139.072,0.21091,0.25025,0.23058,0
4169,139.106,0.2128,0.25175,0.23228,0
4170,139.139,0.22161,0.25379,0.2377,0
4171,139.172,0.22417,0.24814,0.23616,0
4172,139.206,0.23645,0.24851,0.24248,0
4173,139.239,0.22152,0.25588,0.2387,0
4174,139.272,0.21545,0.24899,0.23222,0
4175,139.306,0.2243,0.25463,0.23946,0
4176,139.339,0.22041,0.24764,0.23403,0
4177,139.373,0.22145,0.25251,0.23698,0
4178,139.406,0.21251,0.24896,0.23074,0
4179,139.439,0.21813,0.24784,0.23299,0
4180,139.473,0.22106,0.25491,0.23799,0
4181,139.506,0.22277,0.24831,0.23554,0
4182,139.539,0.22964,0.25197,0.24081,0
4183,139.573,0.22156,0.25412,0.23784,0
4184,139.606,0.21798,0.25207,0.23503,0
4185,139.639,0.22173,0.24489,0.23331,0
4186,139.673,0.22153,0.2547,0.23812,0
4187,139.706,0.22736,0.25115,0.23926,0
4188,139.74,0.23489,0.2506,0.24275,0
4189,139.773,0.22296,0.25198,0.23747,0
4190,139.806,0.2193,0.24733,0.23332,0
4191,139.84,0.21853,0.25332,0.23592,0
4192,139.873,0.21603,0.25803,0.23703,0
4193,139.906,0.22285,0.25337,0.23811,0
4194,139.94,0.22025,0.25302,0.23664,0
4195,139.973,0.22522,0.25115,0.23818,0
4196,140.007,0.22625,0.25372,0.23998,0
4197,140.04,0.22172,0.25532,0.23852,0
4198,140.073,0.22749,0.25102,0.23926,0
4199,140.107,0.21814,0.25701,0.23757,0
4200,140.14,0.21637,0.24685,0.23161,0
4201,140.173,0.22516,0.25021,0.23769,0
4202,140.207,0.21368,0.25063,0.23215,0
4203,140.24,0.21931,0.25353,0.23642,0
4204,140.273,0.22398,0.25245,0.23821,0
4205,140.307,0.21741,0.25984,0.23862,0
4206,140.34,0.22111,0.25888,0.23999,0
4207,140.374,0.21824,0.24829,0.23326,0
4208,140.407,0.22072,0.25289,0.23681,0
4209,140.44,0.22048,0.24928,0.23488,0
4210,140.474,0.22331,0.24777,0.23554,0
4211,140.507,0.22287,0.24265,0.23276,0
4212,140.54,0.21837,0.24189,0.23013,0
4213,140.574,0.22202,0.24454,0.23328,0
4214,140.607,0.21059,0.2517,0.23115,0
4215,140.641,0.23286,0.23973,0.2363,0
4216,140.674,0.22342,0.24791,0.23567,0
4217,140.707,0.22511,0.24349,0.2343,0
4218,140.741,0.21166,0.24646,0.22906,0
4219,140.774,0.21656,0.2479,0.23223,0
4220,140.807,0.22503,0.24941,0.23722,0
4221,140.841,0.21762,0.25474,0.23618,0
4222,140.874,0.22335,0.25794,0.24064,0
4223,140.907,0.22219,0.24958,0.23589,0
4224,140.941,0.21893,0.25277,0.23585,0
4225,140.974,0.22387,0.25459,0.23923,0
4226,141.008,0.2294,0.25462,0.24201,0
4227,141.041,0.21657,0.2576,0.23709,0
4228,141.074,0.20647,0.25374,0.23011,0
4229,141.108,0.22024,0.25628,0.23826,0
4230,141.141,0.22521,0.2475,0.23635,0
4231,141.174,0.21921,0.25387,0.23654,0
4232,141.208,0.2084,0.24826,0.22833,0
4233,141.241,0.20915,0.24719,0.22817,0
4234,141.274,0.21731,0.2405,0.2289,0
4235,141.308,0.22421,0.24857,0.23639,0
4236,141.341,0.22012,0.24503,0.23257,0
4237,141.375,0.18159,0.22829,0.20494,0
4238,141.408,0.12962,0.18248,0.15605,0
4239,141.441,0.12512,0.17304,0.14908,0
4240,141.475,0.13488,0.17294,0.15391,0
4241,141.508,0.15107,0.17628,0.16368,0
4242,141.541,0.11479,0.12558,0.12018,0
4243,141.575,0.05441,0.0651,0.05975,0
4244,141.608,0.04292,0.06219,0.05256,0
4245,141.642,0.07497,0.0758,0.07538,0
4246,141.675,0.09051,0.07733,0.08392,0
4247,141.708,0.11389,0.11858,0.11623,0
4248,141.742,0.14718,0.15504,0.15111,0
4249,141.775,0.1461,0.19667,0.17138,0
4250,141.808,0.18397,0.22602,0.205,0
4251,141.842,0.2053,0.23147,0.21839,0
4252,141.875,0.21068,0.24013,0.22541,0
4253,141.908,0.21617,0.24384,0.23,1
4254,141.942,0.23325,0.25898,0.24611,0
4255,141.975,0.22292,0.25397,0.23844,0
4256,142.009,0.22669,0.24753,0.23711,0
4257,142.042,0.23259,0.25101,0.2418,0
4258,142.075,0.22691,0.24887,0.23789,0
4259,142.109,0.23473,0.25349,0.24411,0
4260,142.142,0.23384,0.25533,0.24458,0
4261,142.175,0.22585,0.26317,0.24451,0
4262,142.209,0.22322,0.26156,0.24239,0
4263,142.242,0.22541,0.24561,0.23551,0
4264,142.275,0.2203,0.25633,0.23831,0
4265,142.309,0.22767,0.24807,0.23787,0
4266,142.342,0.23346,0.23851,0.23598,0
4267,142.376,0.2207,0.24251,0.2316,0
4268,142.409,0.2254,0.24156,0.23348,0
4269,142.442,0.22053,0.24558,0.23306,0
4270,142.476,0.22587,0.24926,0.23756,0
4271,142.509,0.20769,0.25183,0.22976,0
4272,142.542,0.21067,0.25102,0.23085,0
4273,142.576,0.2149,0.24856,0.23173,0
4274,142.609,0.22268,0.25181,0.23725,0
4275,142.643,0.21904,0.25882,0.23893,0
4276,142.676,0.22201,0.25921,0.24061,0
4277,142.709,0.21925,0.26097,0.24011,0
4278,142.743,0.21984,0.25156,0.2357,0
4279,142.776,0.21931,0.25191,0.23561,0
4280,142.809,0.21805,0.2546,0.23632,0
4281,142.843,0.21603,0.25437,0.2352,0
4282,142.876,0.21845,0.25634,0.23739,0
4283,142.909,0.21372,0.25934,0.23653,0
4284,142.943,0.22151,0.262,0.24175,0
4285,142.976,0.22331,0.26459,0.24395,0
4286,143.01,0.2269,0.25843,0.24267,0
4287,143.043,0.21711,0.26723,0.24217,0
4288,143.076,0.23119,0.26248,0.24683,0
4289,143.11,0.22666,0.26,0.24333,0
4290,143.143,0.21753,0.25449,0.23601,0
4291,143.176,0.24204,0.25391,0.24797,0
4292,143.21,0.22219,0.254,0.23809,0
4293,143.243,0.21844,0.25507,0.23675,0
4294,143.276,0.2236,0.24953,0.23656,0
4295,143.31,0.22126,0.25451,0.23789,0
4296,143.343,0.22527,0.24522,0.23524,0
4297,143.377,0.21322,0.25238,0.2328,0
4298,143.41,0.21708,0.25629,0.23668,0
4299,143.443,0.21709,0.25193,0.23451,0
4300,143.477,0.21887,0.25271,0.23579,0
4301,143.51,0.22459,0.25846,0.24153,0
4302,143.543,0.22708,0.25602,0.24155,0
4303,143.577,0.2249,0.25681,0.24086,0
4304,143.61,0.22146,0.26456,0.24301,0
4305,143.643,0.2224,0.25246,0.23743,0
4306,143.677,0.21891,0.24897,0.23394,0
4307,143.71,0.22156,0.25183,0.2367,0
4308,143.744,0.22526,0.25175,0.23851,0
4309,143.777,0.22578,0.25216,0.23897,0
4310,143.81,0.2319,0.26375,0.24783,0
4311,143.844,0.2348,0.25189,0.24335,0
4312,143.877,0.22637,0.25024,0.23831,0
4313,143.91,0.21899,0.25855,0.23877,0
4314,143.944,0.22668,0.259,0.24284,0
4315,143.977,0.22673,0.25904,0.24289,0
4316,144.011,0.23419,0.26173,0.24796,0
4317,144.044,0.22848,0.25862,0.24355,0
4318,144.077,0.2235,0.25267,0.23808,0
4319,144.111,0.21629,0.25959,0.23794,0
4320,144.144,0.21512,0.26038,0.23775,0
4321,144.177,0.22036,0.25711,0.23874,0
4322,144.211,0.22514,0.2623,0.24372,0
4323,144.244,0.22525,0.2537,0.23947,0
4324,144.277,0.22628,0.25401,0.24014,0
4325,144.311,0.21947,0.25394,0.23671,0
4326,144.344,0.22155,0.25091,0.23623,0
4327,144.378,0.21794,0.24968,0.23381,0
4328,144.411,0.23137,0.25011,0.24074,0
4329,144.444,0.23439,0.24609,0.24024,0
4330,144.478,0.20566,0.24391,0.22478,0
4331,144.511,0.2194,0.25042,0.23491,0
4332,144.544,0.21586,0.25174,0.2338,0
4333,144.578,0.21502,0.2513,0.23316,0
4334,144.611,0.23096,0.25194,0.24145,0
4335,144.644,0.22648,0.25988,0.24318,0
4336,144.678,0.22607,0.25317,0.23962,0
4337,144.711,0.22134,0.25019,0.23576,0
4338,144.745,0.21532,0.25178,0.23355,0
4339,144.778,0.21606,0.25091,0.23349,0
4340,144.811,0.22558,0.24418,0.23488,0
4341,144.845,0.23472,0.25143,0.24308,0
4342,144.878,0.22552,0.2545,0.24001,0
4343,144.911,0.22413,0.25101,0.23757,0
4344,144.945,0.22327,0.25374,0.23851,0
4345,144.978,0.23419,0.25157,0.24288,0
4346,145.012,0.21851,0.25259,0.23555,0
4347,145.045,0.23201,0.25583,0.24392,0
4348,145.078,0.22879,0.26062,0.24471,0
4349,145.112,0.21949,0.25568,0.23758,0
4350,145.145,0.22259,0.2532,0.2379,0
4351,145.178,0.21553,0.25105,0.23329,0
4352,145.212,0.2217,0.24811,0.23491,0
4353,145.245,0.22058,0.24799,0.23429,0
4354,145.278,0.21488,0.25632,0.2356,0
4355,145.312,0.21458,0.25236,0.23347,0
4356,145.345,0.22087,0.2469,0.23389,0
4357,145.379,0.21944,0.25247,0.23595,0
4358,145.412,0.21905,0.25133,0.23519,0
4359,145.445,0.21889,0.25119,0.23504,0
4360,145.479,0.21509,0.25204,0.23357,0
4361,145.512,0.22073,0.25779,0.23926,0
4362,145.545,0.20729,0.25632,0.2318,0
4363,145.579,0.20962,0.25659,0.23311,0
4364,145.612,0.21218,0.24366,0.22792,0
4365,145.645,0.21738,0.25254,0.23496,0
4366,145.679,0.22494,0.25397,0.23946,0
4367,145.712,0.21936,0.25813,0.23874,0
4368,145.746,0.21542,0.24956,0.23249,0
4369,145.779,0.21637,0.2461,0.23124,0
4370,145.812,0.21542,0.24535,0.23038,0
4371,145.846,0.21332,0.24699,0.23015,0
4372,145.879,0.20982,0.24786,0.22884,0
4373,145.912,0.21853,0.24407,0.2313,0
4374,145.946,0.21629,0.25045,0.23337,0
4375,145.979,0.22116,0.25246,0.23681,0
4376,146.013,0.21599,0.25592,0.23596,0
4377,146.046,0.21365,0.26019,0.23692,0
4378,146.079,0.22059,0.2469,0.23374,0
4379,146.113,0.21834,0.25086,0.2346,0
4380,146.146,0.21771,0.25109,0.2344,0
4381,146.179,0.22466,0.24922,0.23694,0
4382,146.213,0.21955,0.24864,0.2341,0
4383,146.246,0.21429,0.24716,0.23073,0
4384,146.279,0.2167,0.25565,0.23618,0
4385,146.313,0.22718,0.25419,0.24068,0
4386,146.346,0.2195,0.2506,0.23505,0
4387,146.38,0.22365,0.24452,0.23409,0
4388,146.413,0.23603,0.23869,0.23736,0
4389,146.446,0.2169,0.25238,0.23464,0
4390,146.48,0.20985,0.24507,0.22746,0
4391,146.513,0.21762,0.24457,0.23109,0
4392,146.546,0.21178,0.24913,0.23046,0
4393,146.58,0.20838,0.25607,0.23223,0
4394,146.613,0.21127,0.25298,0.23213,0
4395,146.647,0.20928,0.26012,0.2347,0
4396,146.68,0.21766,0.25357,0.23561,0
4397,146.713,0.21168,0.26054,0.23611,0
4398,146.747,0.21323,0.25649,0.23486,0
4399,146.78,0.21518,0.25349,0.23433,0
4400,146.813,0.22041,0.24587,0.23314,0
4401,146.847,0.2253,0.24627,0.23578,0
4402,146.88,0.21488,0.25096,0.23292,0
4403,146.913,0.2267,0.24758,0.23714,0
4404,146.947,0.22531,0.25049,0.2379,0
4405,146.98,0.22221,0.24886,0.23554,0
4406,147.014,0.21587,0.24788,0.23187,0
4407,147.047,0.2139,0.25603,0.23497,0
4408,147.08,0.22255,0.25374,0.23815,0
4409,147.114,0.22133,0.24968,0.23551,0
4410,147.147,0.22589,0.24585,0.23587,0
4411,147.18,0.21442,0.25291,0.23367,0
4412,147.214,0.21197,0.24713,0.22955,0
4413,147.247,0.20168,0.22383,0.21276,0
4414,147.28,0.16853,0.19445,0.18149,0
4415,147.314,0.13018,0.13676,0.13347,0
4416,147.347,0.13419,0.11301,0.1236,0
4417,147.381,0.08095,0.05529,0.06812,0
4418,147.414,0.09193,0.06749,0.07971,0
4419,147.447,0.07703,0.07684,0.07694,0
4420,147.481,0.09461,0.101,0.09781,0
4421,147.514,0.1352,0.15706,0.14613,0
4422,147.547,0.16447,0.18677,0.17562,0
4423,147.581,0.17411,0.2032,0.18866,0
4424,147.614,0.18464,0.22002,0.20233,0
4425,147.648,0.20428,0.22341,0.21385,0
4426,147.681,0.20748,0.23177,0.21963,0
4427,147.714,0.20486,0.2391,0.22198,0
4428,147.748,0.21677,0.24486,0.23082,1
4429,147.781,0.21293,0.24614,0.22954,0
4430,147.814,0.20696,0.24587,0.22641,0
4431,147.848,0.21181,0.24704,0.22942,0
4432,147.881,0.22577,0.24685,0.23631,0
4433,147.914,0.21861,0.24439,0.2315,0
4434,147.948,0.22341,0.24587,0.23464,0
4435,147.981,0.21953,0.24652,0.23303,0
4436,148.015,0.22104,0.24212,0.23158,0
4437,148.048,0.21888,0.24805,0.23347,0
4438,148.081,0.22054,0.25249,0.23652,0
4439,148.115,0.22546,0.25217,0.23881,0
4440,148.148,0.21694,0.25589,0.23642,0
4441,148.181,0.2156,0.24868,0.23214,0
4442,148.215,0.19642,0.24151,0.21897,0
4443,148.248,0.19368,0.23688,0.21528,0
4444,148.281,0.20384,0.23859,0.22122,0
4445,148.315,0.19855,0.24506,0.22181,0
4446,148.348,0.20538,0.24019,0.22279,0
4447,148.382,0.20399,0.24906,0.22652,0
4448,148.415,0.20492,0.25028,0.2276,0
4449,148.448,0.207,0.24588,0.22644,0
4450,148.482,0.20393,0.24765,0.22579,0
4451,148.515,0.20964,0.24408,0.22686,0
4452,148.548,0.20828,0.24715,0.22771,0
4453,148.582,0.20491,0.24789,0.2264,0
4454,148.615,0.20886,0.23823,0.22355,0
4455,148.649,0.21335,0.24939,0.23137,0
4456,148.682,0.21593,0.26128,0.2386,0
4457,148.715,0.20425,0.25825,0.23125,0
4458,148.749,0.20676,0.25541,0.23109,0
4459,148.782,0.2162,0.25222,0.23421,0
4460,148.815,0.21481,0.25451,0.23466,0
4461,148.849,0.20895,0.25412,0.23154,0
4462,148.882,0.2156,0.25272,0.23416,0
4463,148.915,0.21054,0.24964,0.23009,0
4464,148.949,0.22543,0.2524,0.23892,0
4465,148.982,0.21512,0.2398,0.22746,0
4466,149.016,0.21949,0.2394,0.22945,0
4467,149.049,0.23271,0.24531,0.23901,0
4468,149.082,0.23852,0.25239,0.24546,0
4469,149.116,0.23807,0.25679,0.24743,0
4470,149.149,0.24637,0.25319,0.24978,0
4471,149.182,0.25076,0.26384,0.2573,0
4472,149.216,0.24883,0.26695,0.25789,0
4473,149.249,0.25605,0.27366,0.26485,0
4474,149.282,0.25078,0.28014,0.26546,0
4475,149.316,0.26307,0.27869,0.27088,0
4476,149.349,0.25651,0.27954,0.26802,0
4477,149.383,0.25734,0.28371,0.27053,0
4478,149.416,0.2617,0.27484,0.26827,0
4479,149.449,0.23602,0.26485,0.25043,0
4480,149.483,0.2383,0.25031,0.24431,0
4481,149.516,0.23487,0.25203,0.24345,0
4482,149.549,0.2288,0.25662,0.24271,0
4483,149.583,0.23153,0.24597,0.23875,0
4484,149.616,0.2374,0.24965,0.24352,0
4485,149.649,0.22653,0.2571,0.24181,0
4486,149.683,0.23607,0.25595,0.24601,0
4487,149.716,0.23768,0.252,0.24484,0
4488,149.75,0.24453,0.24636,0.24544,0
4489,149.783,0.22935,0.24107,0.23521,0
4490,149.816,0.23522,0.24886,0.24204,0
4491,149.85,0.235,0.25349,0.24425,0
4492,149.883,0.21773,0.24433,0.23103,0
4493,149.916,0.21041,0.2422,0.22631,0
4494,149.95,0.20683,0.24572,0.22628,0
4495,149.983,0.20787,0.25468,0.23127,0
4496,150.017,0.20533,0.24556,0.22545,0
4497,150.05,0.20374,0.24299,0.22336,0
4498,150.083,0.2032,0.25201,0.2276,0
4499,150.117,0.20506,0.24671,0.22588,0
4500,150.15,0.20567,0.24401,0.22484,0
4501,150.183,0.21831,0.25415,0.23623,0
4502,150.217,0.21022,0.25162,0.23092,0
4503,150.25,0.21454,0.25642,0.23548,0
4504,150.283,0.21696,0.25258,0.23477,0
4505,150.317,0.20993,0.24465,0.22729,0
4506,150.35,0.20547,0.24606,0.22577,0
4507,150.384,0.20814,0.2473,0.22772,0
4508,150.417,0.21385,0.25498,0.23441,0
4509,150.45,0.21013,0.25981,0.23497,0
4510,150.484,0.21441,0.2526,0.2335,0
4511,150.517,0.21238,0.24302,0.2277,0
4512,150.55,0.20723,0.24095,0.22409,0
4513,150.584,0.21277,0.24781,0.23029,0
4514,150.617,0.21641,0.23884,0.22762,0
4515,150.65,0.22093,0.21263,0.21678,0
4516,150.684,0.20904,0.23216,0.2206,0
4517,150.717,0.20199,0.22557,0.21378,0
4518,150.751,0.20481,0.23814,0.22148,0
4519,150.784,0.21314,0.2186,0.21587,0
4520,150.817,0.21028,0.21976,0.21502,0
4521,150.851,0.21771,0.21158,0.21464,0
4522,150.884,0.22519,0.21143,0.21831,0
4523,150.917,0.20617,0.20455,0.20536,0
4524,150.951,0.21457,0.20919,0.21188,0
4525,150.984,0.21814,0.21101,0.21458,0
4526,151.018,0.22171,0.21167,0.21669,0
4527,151.051,0.20346,0.21016,0.20681,0
4528,151.084,0.21783,0.2098,0.21382,0
4529,151.118,0.20389,0.21243,0.20816,0
4530,151.151,0.20291,0.22194,0.21243,0
4531,151.184,0.2119,0.21753,0.21472,0
4532,151.218,0.21179,0.21505,0.21342,0
4533,151.251,0.20931,0.21407,0.21169,0
4534,151.284,0.21441,0.21553,0.21497,0
4535,151.318,0.20976,0.21981,0.21478,0
4536,151.351,0.21085,0.15495,0.1829,0
4537,151.385,0.18982,0.10647,0.14815,0
4538,151.418,0.15232,0.07275,0.11254,0
4539,151.451,0.14071,0.07145,0.10608,0
4540,151.485,0.15527,0.11545,0.13536,0
4541,151.518,0.15887,0.1628,0.16084,0
4542,151.551,0.17319,0.18913,0.18116,0
4543,151.585,0.20748,0.21901,0.21325,0
4544,151.618,0.22361,0.2224,0.22301,0
4545,151.651,0.21745,0.21885,0.21815,0
4546,151.685,0.21772,0.22648,0.2221,1
4547,151.718,0.23026,0.22802,0.22914,0
4548,151.752,0.23471,0.23544,0.23508,0
4549,151.785,0.23622,0.24261,0.23942,0
4550,151.818,0.23885,0.24151,0.24018,0
4551,151.852,0.23285,0.2412,0.23702,0
4552,151.885,0.216,0.22786,0.22193,0
4553,151.918,0.21853,0.23659,0.22756,0
4554,151.952,0.21269,0.2377,0.22519,0
4555,151.985,0.21784,0.2386,0.22822,0
4556,152.019,0.21111,0.23714,0.22412,0
4557,152.052,0.20766,0.24585,0.22676,0
4558,152.085,0.24148,0.25314,0.24731,0
4559,152.119,0.25465,0.24678,0.25071,0
4560,152.152,0.28427,0.27526,0.27976,0
4561,152.185,0.25091,0.27614,0.26353,0
4562,152.219,0.32335,0.29493,0.30914,0
4563,152.252,0.40967,0.30289,0.35628,0
4564,152.285,0.36682,0.30023,0.33353,0
4565,152.319,0.4046,0.31171,0.35815,0
4566,152.352,0.31345,0.33183,0.32264,0
4567,152.386,0.28534,0.32779,0.30656,0
4568,152.419,0.30484,0.31825,0.31155,0
4569,152.452,0.26139,0.28402,0.2727,0
4570,152.486,0.29885,0.08605,0.19245,0
4571,152.519,0.35978,0.0628,0.21129,0
4572,152.552,0.32856,0.05931,0.19394,0
4573,152.586,0.34494,0.0616,0.20327,0
4574,152.619,0.24746,0.11955,0.1835,0
4575,152.653,0.23442,0.15645,0.19543,0
4576,152.686,0.19424,0.19135,0.1928,0
4577,152.719,0.25673,0.23127,0.244,0
4578,152.753,0.23043,0.22594,0.22818,0
4579,152.786,0.24413,0.22815,0.23614,1
4580,152.819,0.26046,0.23444,0.24745,0
4581,152.853,0.25662,0.24508,0.25085,0
4582,152.886,0.2456,0.25324,0.24942,0
4583,152.919,0.23699,0.25101,0.244,0
4584,152.953,0.21763,0.25342,0.23553,0
4585,152.986,0.22849,0.2597,0.24409,0
4586,153.02,0.20935,0.25481,0.23208,0
4587,153.053,0.19381,0.21772,0.20576,0
4588,153.086,0.1121,0.06075,0.08642,0
4589,153.12,0.05567,0.0427,0.04918,0
4590,153.153,0.1057,0.07222,0.08896,0
4591,153.186,0.15556,0.11107,0.13331,0
4592,153.22,0.17216,0.17237,0.17226,0
4593,153.253,0.17442,0.18757,0.18099,0
4594,153.286,0.1909,0.22263,0.20677,0
4595,153.32,0.19438,0.23266,0.21352,0
4596,153.353,0.20549,0.23734,0.22141,0
4597,153.387,0.20984,0.2466,0.22822,1
4598,153.42,0.21046,0.24111,0.22579,0
4599,153.453,0.21719,0.23627,0.22673,0
4600,153.487,0.22464,0.25575,0.2402,0
4601,153.52,0.22276,0.2461,0.23443,0
4602,153.553,0.2208,0.2595,0.24015,0
4603,153.587,0.21719,0.25346,0.23532,0
4604,153.62,0.21986,0.25552,0.23769,0
4605,153.654,0.20218,0.24214,0.22216,0
4606,153.687,0.1327,0.13396,0.13333,0
4607,153.72,0.07108,0.06312,0.0671,0
4608,153.754,0.04718,0.06652,0.05685,0
4609,153.787,0.08808,0.11002,0.09905,0
4610,153.82,0.12048,0.15685,0.13866,0
4611,153.854,0.15607,0.19435,0.17521,0
4612,153.887,0.19359,0.21429,0.20394,0
4613,153.92,0.20519,0.21895,0.21207,0
4614,153.954,0.22274,0.23397,0.22836,0
4615,153.987,0.22158,0.2413,0.23144,1
4616,154.021,0.22868,0.24674,0.23771,0
4617,154.054,0.21991,0.24494,0.23243,0
4618,154.087,0.23229,0.24229,0.23729,0
4619,154.121,0.23083,0.25065,0.24074,0
4620,154.154,0.23048,0.25074,0.24061,0
4621,154.187,0.23333,0.24771,0.24052,0
4622,154.221,0.22696,0.23968,0.23332,0
4623,154.254,0.22903,0.24234,0.23568,0
4624,154.287,0.22723,0.24735,0.23729,0
4625,154.321,0.23099,0.2463,0.23865,0
4626,154.354,0.24716,0.28004,0.2636,0
4627,154.388,0.26388,0.27815,0.27101,0
4628,154.421,0.27843,0.27842,0.27842,0
4629,154.454,0.28109,0.28644,0.28376,0
4630,154.488,0.27272,0.28357,0.27814,0
4631,154.521,0.28351,0.29985,0.29168,0
4632,154.554,0.279,0.29248,0.28574,0
4633,154.588,0.2705,0.29217,0.28134,0
4634,154.621,0.28827,0.30143,0.29485,0
4635,154.655,0.26983,0.28823,0.27903,0
4636,154.688,0.28991,0.30788,0.2989,0
4637,154.721,0.28387,0.2978,0.29083,0
4638,154.755,0.28158,0.30085,0.29121,0
4639,154.788,0.27651,0.30883,0.29267,0
4640,154.821,0.28884,0.3028,0.29582,0
4641,154.855,0.28561,0.30707,0.29634,0
4642,154.888,0.2736,0.30244,0.28802,0
4643,154.921,0.27783,0.30968,0.29376,0
4644,154.955,0.28236,0.30947,0.29592,0
4645,154.988,0.28411,0.3183,0.3012,0
4646,155.022,0.27619,0.31178,0.29399,0
4647,155.055,0.28103,0.29992,0.29047,0
4648,155.088,0.27546,0.30164,0.28855,0
4649,155.122,0.27818,0.30683,0.2925,0
4650,155.155,0.27124,0.30651,0.28888,0
4651,155.188,0.25843,0.28135,0.26989,0
4652,155.222,0.21268,0.1995,0.20609,0
